n_periods,total_return_pct,cagr_pct,sharpe,max_drawdown_pct,win_rate_pct,avg_period_ret_bps,signal,n,direction,side
195,-48.64425108268886,-99.97438850034017,-5.678890632586272,-60.883715582203436,45.12820512820513,-30.62685485290525,chg_24h,15,momentum,long_only
195,-53.017441082794406,-99.99151284713898,-5.761269313349,-59.622578616532394,43.07692307692308,-34.34744604428606,chg_1w,5,reversion,long_short
195,-41.66786783479952,-99.87556676208456,-6.120439954533522,-49.155543600741524,44.61538461538462,-25.50818322174195,chg_open_1d,20,momentum,long_only
195,-38.10548450953579,-99.74033036113354,-6.133902988365933,-47.42768476575051,44.1025641025641,-22.890777228640616,chg_1w,10,reversion,long_short
195,-32.03322004857073,-99.17050019098807,-6.140644033733252,-37.74769453602457,43.58974358974359,-18.665374294065344,chg_15m,10,momentum,long_short
195,-62.923678486072696,-99.99955071072026,-6.211366102360562,-71.3889312199747,42.56410256410256,-44.53595439257476,chg_15m,5,momentum,long_only
195,-33.471340213058845,-99.36385811287978,-6.218457624745671,-37.51977114259103,45.12820512820513,-19.666973968756054,chg_15m,20,momentum,long_only
195,-32.599944414752436,-99.25236714668215,-6.279243133524114,-33.38265652686777,46.15384615384615,-19.09173953831426,chg_30m,30,momentum,long_only
195,-15.739280523788624,-88.05971703571385,-6.349911867565965,-16.954277338586408,46.666666666666664,-8.559607390999195,chg_5m,30,reversion,long_short
195,-35.24976512839816,-99.54551324380942,-6.563556234604077,-38.878251159840985,44.1025641025641,-21.021629097473035,chg_open_1d,30,momentum,long_only
195,-41.49904449761503,-99.8710230239686,-6.742474324530832,-50.542754808723814,45.12820512820513,-25.693068162819706,chg_15m,15,momentum,long_only
195,-41.17159348897537,-99.86177220568872,-6.783079811398823,-42.27836274660278,42.56410256410256,-25.464473722353254,chg_30m,20,momentum,long_only
195,-57.12614698392336,-99.99727390814932,-6.808964538828837,-59.77338568572497,41.02564102564102,-39.30277845733586,chg_1w,5,reversion,long_only
195,-23.79643914425672,-96.56977099661496,-6.83216809921529,-27.2628698191252,45.64102564102564,-13.458381199287725,chg_15m,20,momentum,long_short
195,-34.52400081501419,-99.47809076667995,-6.937115254473357,-38.487546133097425,42.56410256410256,-20.63045645588058,chg_open_1d,15,momentum,long_short
